original_row_index,oof_pred,rating_true
31911,3.46,3.0
29060,3.83,3.0
17209,3.33,2.0
61076,3.51,1.0
18917,3.58,3.0
11335,3.49,3.5
18417,3.3,3.5
35652,3.02,3.5
81179,2.82,4.0
63355,4.24,5.0
57728,2.92,4.0
77560,3.73,3.0
22819,3.04,3.5
55273,4.03,2.5
7246,3.3,5.0
51365,3.91,5.0
40592,3.37,3.5
13280,2.84,3.0
16855,3.95,4.0
79913,3.08,3.5
61290,3.63,4.0
45872,3.83,1.0
7470,3.64,3.0
48768,2.8,0.5
72020,4.48,4.0
46445,3.4,4.0
28072,2.83,4.0
34823,3.47,4.5
42693,3.99,4.5
64560,2.73,1.0
39115,3.93,5.0
11043,3.4,3.0
81333,4.23,5.0
78271,3.51,4.0
71179,3.62,4.0
76996,3.83,5.0
2585,3.99,5.0
72782,4.21,4.0
70486,3.63,4.0
11954,3.26,2.5
38409,3.84,4.0
28088,3.64,4.0
37751,3.6,3.5
19818,3.8,2.0
67784,3.84,4.0
6740,3.37,4.0
6605,3.85,5.0
75994,3.69,0.5
2221,4.5,4.5
50649,3.11,4.0
23167,3.12,3.0
27225,3.98,4.0
9513,3.97,4.0
38003,4.37,4.0
50727,3.74,3.5
20694,4.04,4.0
35258,3.34,4.5
64439,4.23,4.0
48507,3.42,4.0
53844,3.47,1.0
74975,3.53,3.5
70825,3.17,1.5
32789,3.56,3.0
22138,3.48,4.0
19002,3.26,3.0
49363,3.59,4.0
75612,4.16,5.0
15790,4.4,4.0
15642,3.86,3.5
25211,3.06,1.5
46511,3.1,4.0
76643,3.71,4.0
73658,4.23,5.0
56184,3.61,3.0
28408,3.87,4.0
11266,3.84,3.0
62729,4.01,4.5
7559,3.47,3.5
8443,3.1,3.0
13153,3.86,4.0
39098,3.84,4.0
9675,3.13,3.0
15215,3.8,4.0
69434,3.79,1.5
25738,4.09,3.0
63629,4.02,4.0
46975,3.67,3.5
40667,3.14,3.5
10175,3.35,2.0
21338,3.18,3.0
69800,3.12,0.5
36321,3.76,2.5
50524,3.8,4.0
12195,2.8,4.0
28397,3.42,4.0
77030,3.59,4.0
13664,3.63,3.0
6116,4.03,4.0
29187,3.35,3.0
44863,3.44,1.0
42780,3.46,3.5
28041,3.34,3.0
47677,3.35,3.0
76181,3.69,5.0
18771,2.87,2.0
74619,3.87,4.0
14912,3.65,2.0
12796,4.27,5.0
67937,3.66,4.0
64083,3.39,5.0
17066,3.92,5.0
42135,3.65,4.0
66568,3.56,4.0
10569,3.63,5.0
36311,4.12,5.0
29422,3.7,4.0
4367,4.1,5.0
77979,3.08,3.0
8061,3.84,3.0
12580,4.26,3.0
7636,4.01,4.0
29535,3.13,4.5
78305,3.6,4.0
28738,3.58,3.0
37411,4.27,3.5
75775,3.76,4.0
68666,3.57,4.0
30542,4.18,3.5
54210,3.04,3.0
33145,2.55,1.0
23290,4.15,1.5
23914,3.91,5.0
23463,3.87,5.0
32752,4.03,4.5
32645,3.42,2.5
51103,3.45,3.0
1534,3.01,4.0
55877,2.97,4.0
15511,3.9,3.5
55181,3.78,4.0
40314,3.48,3.0
18785,4.18,3.5
45550,3.3,4.0
47883,3.51,2.0
71428,3.18,4.0
58874,4.01,4.0
79080,3.13,4.0
81229,3.63,4.0
59466,4.26,4.0
28640,4.09,5.0
3912,3.88,4.0
3730,2.87,3.5
60475,3.72,3.0
251,3.47,5.0
72169,4.38,5.0
25719,3.96,2.0
1018,4.03,3.0
24095,4.05,5.0
54061,4.1,3.0
66119,3.21,0.5
62581,3.74,3.5
39083,3.87,2.0
35564,4.11,4.0
27790,3.05,2.5
10049,3.34,3.5
79384,3.63,3.0
69236,4.22,4.0
64984,3.43,5.0
23325,3.22,4.0
34861,3.8,4.5
81715,3.69,3.0
43609,3.36,2.0
5093,3.95,4.0
35169,3.55,4.5
1082,4.12,1.0
70348,3.44,5.0
69889,4.07,4.5
67658,3.27,2.0
872,3.3,2.0
17466,2.98,3.5
712,3.76,3.0
4661,2.54,4.0
33478,3.19,0.5
59124,3.78,5.0
42696,3.93,3.5
14743,4.03,4.0
10903,3.28,3.5
67007,3.82,5.0
70557,4.11,4.5
57570,3.91,3.0
17883,3.47,3.0
15810,3.46,4.0
65242,3.43,2.5
43091,2.96,2.0
27798,3.61,3.5
66740,3.09,5.0
8223,3.68,5.0
59254,3.78,4.5
3078,3.95,3.0
43825,3.67,2.0
31422,4.13,3.5
75901,3.71,4.0
61259,4.21,5.0
20891,4.25,4.0
22261,4.0,3.0
64360,3.98,5.0
8291,3.88,3.0
68668,2.98,4.0
63855,3.95,3.0
46795,3.57,3.0
56012,4.16,5.0
46524,3.75,3.5
13532,3.31,4.0
21438,3.81,3.5
42414,4.54,4.0
30290,3.88,5.0
3932,4.28,4.0
78832,3.24,2.0
34318,3.46,3.0
50812,3.86,4.5
64229,3.68,3.0
43584,3.32,3.0
46429,3.69,5.0
55054,3.49,2.5
29409,3.49,3.0
42392,2.99,4.0
55053,3.54,3.0
10110,3.43,3.5
60126,3.97,3.0
69680,4.17,4.5
25110,2.99,2.0
60499,4.1,5.0
29353,3.88,4.0
27195,4.06,5.0
67566,4.03,4.0
71991,3.89,4.0
12731,3.58,3.0
35802,2.88,4.0
48907,3.92,3.0
14567,4.01,4.0
10876,3.78,3.5
64855,3.16,4.0
8760,3.21,3.0
37559,3.41,3.5
67507,4.11,4.0
177,3.94,5.0
36173,4.04,5.0
3942,3.6,3.0
75244,3.93,4.0
66288,3.9,5.0
51752,3.93,4.0
79600,3.29,4.0
42212,3.85,4.5
65712,3.66,4.5
33262,3.96,3.5
47230,3.02,3.0
14555,4.14,3.5
9302,3.4,3.0
15224,3.74,4.0
6816,4.03,4.0
469,3.64,4.0
62464,3.15,4.0
2778,3.35,3.0
69179,3.41,2.0
71175,3.46,3.0
79480,4.0,4.0
66737,4.19,5.0
75169,4.03,4.0
39433,4.18,4.5
10806,3.56,4.0
59650,3.89,5.0
20274,4.44,4.0
3570,4.04,3.5
38499,3.03,3.0
74827,3.19,3.5
60712,3.22,2.5
55177,3.53,3.0
64956,3.39,5.0
78725,3.18,4.0
18682,4.06,5.0
13057,3.81,2.0
71107,3.96,3.5
53770,3.59,3.0
58855,4.0,3.5
26048,3.95,4.0
9484,3.25,0.5
18540,3.89,3.0
65428,3.15,1.0
81887,2.74,2.5
30479,4.36,3.5
69451,3.7,4.5
64147,2.78,4.0
51971,4.0,5.0
52680,3.31,2.5
31550,3.93,4.5
34383,3.45,4.0
33194,3.69,5.0
35659,3.87,4.0
40497,3.24,1.0
5271,3.41,1.5
45992,3.43,3.5
33159,3.72,4.0
21731,3.98,4.0
73132,4.2,4.5
68385,3.22,3.0
33881,3.97,2.0
49505,3.71,4.5
68786,3.76,5.0
42342,3.22,3.0
78051,3.93,4.0
52992,3.26,1.5
54609,3.1,3.0
74283,3.17,3.0
34756,3.23,3.5
47761,3.39,5.0
44460,3.74,1.5
9456,3.25,1.0
57487,4.15,4.0
3061,4.25,3.0
30695,3.05,2.5
66152,3.88,4.5
67372,2.97,4.5
27447,3.45,2.0
50405,3.67,3.0
76209,3.78,3.0
49657,3.45,2.0
10006,3.69,3.5
17640,3.83,5.0
6360,3.63,3.5
10096,3.53,3.5
30168,3.23,3.0
8281,3.42,4.0
30706,3.29,4.0
28336,3.85,4.0
361,3.12,3.5
38101,2.73,4.5
7115,3.17,5.0
51757,3.1,2.0
75883,3.05,2.0
75331,4.11,5.0
48536,3.4,3.5
24815,3.05,1.0
71937,4.06,5.0
27530,3.81,4.5
30729,4.05,3.0
65379,3.81,4.5
57066,2.69,1.5
44454,3.05,1.5
62125,3.7,3.0
41268,3.92,5.0
33156,3.91,5.0
77857,3.45,2.0
79314,3.48,2.5
31940,3.9,3.5
8749,3.04,4.0
30551,3.22,0.5
13810,3.02,3.0
1294,2.65,1.0
75851,3.41,4.0
56520,3.61,5.0
62311,3.29,4.0
54437,3.74,3.0
59122,4.02,4.0
44508,2.52,3.0
78244,3.59,3.5
15853,4.2,1.0
14491,4.28,5.0
33622,3.41,4.5
39830,3.72,5.0
41196,3.85,4.0
12922,3.21,3.0
16659,4.05,2.0
15984,3.39,5.0
20275,4.15,3.0
26166,3.73,3.0
73296,4.11,4.5
69186,3.94,2.0
66002,3.62,4.0
72185,3.87,4.0
67073,3.88,4.0
13953,3.3,3.5
53565,4.4,5.0
1076,3.78,4.0
38433,3.43,3.0
62148,4.28,5.0
76245,4.14,4.5
30534,4.16,3.0
60054,3.64,3.5
31432,3.58,3.5
61896,3.49,3.0
3699,4.23,3.5
10094,3.79,3.5
62907,4.12,3.5
51416,3.2,1.0
24968,3.99,3.5
78045,3.33,2.0
4887,4.2,4.0
56268,3.81,2.0
11713,3.59,4.0
35037,4.02,5.0
68678,2.49,4.0
74628,3.58,5.0
49742,3.72,2.0
50391,4.03,4.0
79110,3.53,1.0
59114,3.47,4.0
41016,3.74,3.0
68960,3.58,3.0
31455,3.3,3.0
19050,4.18,3.5
51178,4.12,5.0
26656,2.72,3.0
6359,3.62,3.5
17887,3.92,3.5
44637,3.73,4.0
64863,3.8,4.0
66224,3.32,1.5
49000,3.24,3.0
77446,3.85,3.0
37539,3.16,4.0
8047,3.81,3.5
19197,4.0,3.5
35266,3.75,4.0
15654,3.89,4.5
80010,2.82,4.5
43632,3.55,4.0
59990,3.74,3.5
39081,3.19,4.0
54093,3.85,4.0
19645,3.66,5.0
57649,4.15,5.0
16425,3.14,2.0
34990,4.4,5.0
5382,3.52,3.0
21462,3.99,4.0
23116,3.99,4.0
23177,3.56,2.5
62276,4.03,4.5
18717,3.2,3.0
57166,3.17,2.5
35102,3.16,3.5
309,3.79,3.5
10624,3.67,4.0
79992,3.79,4.0
61929,3.56,3.0
49426,3.6,3.5
66826,3.2,5.0
33118,3.13,2.0
81848,3.91,4.0
15560,3.81,4.0
50693,3.16,4.0
32427,2.8,3.0
3691,3.8,4.0
20350,4.09,3.0
46970,3.42,3.5
10520,3.22,2.5
19169,3.97,4.5
17302,3.71,4.0
57265,3.81,4.0
919,3.05,3.5
57889,4.14,5.0
23637,3.51,4.5
9468,3.99,5.0
67707,3.94,3.5
53811,3.48,4.0
42267,3.53,3.0
3376,2.86,3.0
10248,4.07,1.5
75957,3.54,4.0
31163,3.38,3.0
60959,3.72,1.0
27074,3.3,4.0
30620,2.73,0.5
8185,3.06,4.0
77122,3.27,1.0
15110,3.97,4.0
47941,3.06,4.0
18944,3.58,3.0
6245,3.54,3.5
75823,3.25,4.0
64522,3.23,3.0
58372,4.05,3.5
41420,3.59,4.0
5758,4.16,3.5
44593,3.22,3.5
30041,3.5,4.0
36499,4.37,5.0
65865,3.52,2.0
11441,3.39,5.0
58332,3.61,2.0
1286,4.0,3.0
46563,4.23,3.0
6906,2.87,2.0
69695,4.38,5.0
67671,3.64,3.5
42367,3.62,4.0
23160,3.99,4.5
8090,3.65,4.5
40016,3.76,4.5
14793,3.32,1.0
4521,3.57,3.0
40939,3.4,2.0
76423,4.05,5.0
40532,3.86,5.0
22491,2.84,4.0
69486,2.87,2.5
59126,3.67,2.0
76286,3.89,4.0
3425,4.06,3.5
49859,3.88,4.5
36928,3.88,3.0
10521,3.43,2.5
2694,4.18,4.0
41092,3.69,1.0
68144,3.43,4.0
7004,3.81,4.0
31638,3.79,5.0
38384,4.0,3.0
26915,3.46,4.0
11301,4.24,4.0
76055,3.72,4.0
11224,4.08,4.5
54045,3.37,3.0
72375,3.84,3.0
50527,3.84,4.0
39159,3.73,4.0
27016,3.84,4.0
39408,2.87,2.0
74658,3.65,3.0
39391,4.06,5.0
56576,3.1,2.5
7777,3.08,4.0
12417,4.16,3.0
53111,3.4,3.5
68806,3.25,3.0
11987,3.42,4.0
55752,3.91,3.5
60798,4.34,4.5
8365,3.82,4.0
76312,3.91,4.0
49580,3.67,5.0
63431,4.25,4.0
54816,3.66,3.0
12452,3.93,3.5
50758,3.75,4.0
27358,4.07,5.0
46716,3.5,4.0
25992,3.56,5.0
23450,3.53,4.0
18295,3.67,4.0
37278,3.75,3.0
71696,3.3,3.5
26540,3.62,5.0
38043,4.37,5.0
15784,4.16,4.0
29885,4.06,4.5
20787,4.07,5.0
55707,3.77,2.5
6745,4.01,4.0
24469,3.87,4.5
62101,3.94,3.0
76963,3.48,4.0
66880,4.18,4.0
10411,3.04,5.0
55655,3.93,3.5
31376,3.47,5.0
7648,3.57,2.5
68805,3.65,3.0
75907,3.32,3.5
33825,4.13,4.5
6251,2.93,3.0
63023,3.79,4.0
71411,3.44,2.5
49399,3.54,4.5
79417,4.05,3.0
62639,4.21,4.0
38016,4.01,4.0
47972,3.69,3.0
17619,3.0,4.0
9968,3.3,1.5
75182,3.92,5.0
40568,3.64,4.0
1442,3.3,1.5
48541,4.25,4.0
66739,3.41,4.0
81776,4.08,2.0
47217,3.74,5.0
22169,3.04,3.0
11318,3.62,3.0
71156,4.03,4.0
45313,3.29,2.0
7586,3.52,1.5
81855,3.51,4.0
69586,2.86,4.0
49515,4.23,4.0
39881,3.91,4.0
32109,3.48,5.0
31280,3.74,3.5
65088,4.18,4.5
26345,3.53,4.0
68578,3.29,4.0
74064,3.51,4.5
22568,2.87,1.0
26126,3.03,5.0
65307,3.55,5.0
25620,3.45,3.0
32219,3.12,3.0
28774,3.61,4.0
47849,3.27,4.0
25531,3.63,1.5
634,3.81,2.0
44638,2.88,3.5
23587,3.99,4.0
77654,3.27,1.5
32303,3.05,3.5
5981,3.08,4.0
59166,4.04,4.0
39941,3.24,2.0
44644,3.08,2.0
8697,4.19,3.5
74525,3.51,3.0
17094,3.6,4.0
65977,3.34,4.0
62156,3.29,3.0
62186,4.05,4.0
15141,4.01,4.0
27647,4.11,4.5
12952,3.87,4.0
720,3.85,3.5
25565,3.42,3.0
59326,3.82,4.0
7980,3.83,4.0
21378,2.96,3.0
46191,3.65,4.0
51225,4.51,5.0
42957,3.76,4.0
62673,3.89,4.0
20294,3.44,3.0
51077,4.4,5.0
45790,2.97,1.0
4318,3.95,4.0
75583,3.5,4.0
65919,3.6,3.5
64636,3.69,5.0
74600,3.72,3.0
44954,4.08,5.0
47763,3.32,2.0
1909,3.31,1.5
16931,3.63,4.5
55955,3.78,4.0
27859,3.94,3.5
76194,3.71,4.0
64184,3.69,1.0
62967,3.85,3.5
71977,4.04,5.0
78838,4.08,5.0
70708,4.26,0.5
41738,3.54,3.0
57945,3.96,4.0
21182,4.23,5.0
49455,4.23,2.0
50628,3.14,4.0
41726,3.4,4.0
44915,4.13,4.0
72884,4.0,3.0
16227,3.67,3.0
45878,4.01,2.0
29913,3.53,2.5
20697,3.45,5.0
29245,3.27,5.0
3863,3.42,5.0
44209,4.18,4.0
61769,3.31,1.0
50622,4.0,3.0
47145,3.88,4.5
76570,3.24,3.0
68796,3.86,4.0
656,4.09,5.0
18739,3.91,4.5
29201,3.36,5.0
54376,3.69,5.0
56465,3.58,4.0
23037,2.92,3.5
31421,3.83,3.0
16678,3.59,5.0
52626,3.65,1.5
70285,2.99,2.0
2820,4.21,4.0
65993,3.7,4.5
74697,2.97,2.5
68152,3.32,5.0
64479,2.8,3.0
61146,3.43,3.0
2351,3.67,5.0
59514,3.59,4.0
5660,3.61,3.5
56199,2.96,3.0
36851,3.49,4.0
55665,3.1,0.5
15634,4.22,4.5
78448,4.03,5.0
49532,3.83,4.0
71312,3.32,3.0
68161,3.06,1.0
38283,3.89,5.0
70771,4.03,4.5
20533,3.2,2.5
55610,3.45,2.5
45645,4.02,4.5
52760,3.97,3.5
11929,4.51,4.5
55143,3.53,2.5
47525,3.18,2.0
20089,3.78,5.0
45108,4.42,5.0
5126,3.2,4.0
66357,3.29,3.0
77563,3.09,1.5
6205,3.85,3.0
53381,3.86,3.5
79907,3.29,2.0
65645,4.13,0.5
66087,4.0,3.5
40271,3.32,3.5
11699,3.19,3.0
77964,4.33,5.0
45412,3.89,4.0
73422,3.45,3.0
75119,3.91,5.0
16498,2.91,2.0
41138,3.03,2.0
50440,4.43,5.0
8967,3.89,4.0
56752,3.54,1.0
16169,2.95,3.5
44821,3.88,3.0
58703,3.91,3.0
13595,3.25,3.5
30174,3.91,3.0
17594,3.61,2.5
109,3.88,3.5
25832,4.29,4.0
66158,2.9,1.5
39781,3.94,3.0
38342,4.03,3.5
68063,3.61,1.5
51220,4.18,4.5
31800,4.35,4.5
45042,4.13,5.0
20238,4.13,5.0
61970,3.82,3.0
62519,2.96,2.5
55969,4.17,5.0
22297,4.4,5.0
15782,2.91,3.0
36949,3.29,2.5
40631,3.4,3.0
36227,4.06,3.0
77450,2.85,1.5
65709,2.92,3.0
49852,4.16,4.5
65504,3.78,3.0
13866,3.95,4.0
15321,3.5,4.5
66689,4.21,5.0
30341,3.93,5.0
31803,3.85,3.5
18824,3.94,4.0
67913,3.28,4.0
65487,3.82,5.0
15272,3.81,1.5
9380,3.66,4.0
59844,3.75,4.5
78258,3.14,3.5
13229,3.52,2.0
49262,3.74,3.5
64504,4.37,4.0
40188,3.46,2.0
8413,3.39,1.0
32146,3.88,5.0
64337,3.3,3.0
49955,3.46,5.0
7002,3.08,5.0
31017,3.45,4.0
9369,4.08,3.5
48543,4.25,4.5
19404,4.4,5.0
77727,3.92,2.0
35833,3.27,3.0
15613,3.51,4.0
5198,3.29,3.0
4844,3.13,4.0
28164,3.87,4.5
24495,3.63,3.0
70392,3.83,3.0
62222,4.35,4.5
2138,3.81,3.5
74520,3.02,2.0
39175,2.86,2.0
21101,3.83,5.0
55855,3.42,5.0
13781,3.94,2.0
77756,3.59,2.5
77282,3.69,3.5
48477,3.91,4.0
55254,3.59,2.5
12365,4.05,4.0
64538,4.21,3.0
55772,4.29,3.5
65756,3.32,2.5
67115,3.53,5.0
1689,4.34,5.0
44041,3.64,3.0
13769,3.39,3.0
13376,4.0,4.0
32659,3.85,5.0
65870,3.84,3.0
21224,3.81,4.0
17421,4.1,2.0
40817,3.93,3.5
31444,3.8,3.5
64114,3.47,3.0
45983,2.91,0.5
63305,4.1,3.0
66114,2.97,4.0
29967,3.76,4.0
60118,3.69,5.0
14452,4.03,3.5
56764,3.53,4.0
68330,3.27,4.0
48633,3.64,3.0
23983,3.6,5.0
8162,3.98,4.0
20197,4.09,3.5
29509,3.79,4.0
71625,3.19,5.0
70042,3.8,4.0
72302,4.1,4.0
34696,3.8,4.0
13528,3.15,3.5
5404,4.13,4.0
60739,3.33,4.0
79366,3.38,3.0
37170,4.2,5.0
35660,3.69,5.0
75097,3.96,4.0
54226,4.02,5.0
64334,3.96,4.0
53530,3.81,2.5
30934,3.67,2.5
43320,3.59,3.5
44575,3.6,2.5
2759,3.77,4.0
77153,3.05,3.0
59530,4.11,4.5
51895,3.8,4.0
34912,3.96,3.5
16541,2.79,4.5
50231,3.63,3.0
74093,3.57,5.0
65104,3.14,3.5
40818,3.14,3.5
43482,3.66,3.5
57370,4.09,3.5
70249,4.34,4.0
58063,4.13,5.0
2231,2.91,4.0
50981,3.76,4.0
75285,3.78,4.0
52946,3.79,2.5
43773,3.95,3.0
36323,4.23,4.0
50271,3.54,4.0
14419,3.35,5.0
42892,4.12,5.0
9871,3.44,3.0
49684,4.1,3.5
12485,3.56,4.5
4548,4.19,2.0
76183,3.49,3.0
75102,3.99,4.0
24245,3.6,3.0
46498,4.03,4.0
46523,3.43,3.0
68695,4.16,4.0
5617,3.32,4.0
35538,3.81,4.0
22743,4.13,5.0
74709,3.52,3.0
48338,3.7,3.0
3868,3.76,4.5
77707,2.95,3.0
38473,4.2,3.0
42017,4.14,4.5
53122,3.49,2.0
67930,3.69,4.0
48842,4.0,4.5
33131,3.89,4.0
51913,3.58,3.5
47976,3.65,4.0
44822,3.7,3.0
25093,3.16,2.5
75719,4.26,4.0
69611,3.23,4.0
80637,4.02,4.5
81446,3.19,2.0
13197,4.09,5.0
13386,4.11,3.5
46120,3.42,2.0
61130,3.63,4.0
45538,3.55,3.0
38802,4.27,3.0
42668,3.48,2.5
76514,3.84,4.0
75514,3.69,2.5
52372,3.36,4.0
8715,3.45,3.5
60436,3.58,5.0
15462,3.62,1.0
61543,3.3,3.0
2633,3.65,3.0
68427,3.93,4.0
73674,3.98,4.0
71726,4.3,3.5
22550,3.15,1.0
81800,3.85,5.0
48813,3.51,1.0
63037,4.23,4.0
36496,4.18,3.0
73643,4.09,5.0
435,3.8,3.0
27301,3.83,5.0
17298,3.21,3.5
42747,3.58,0.5
31995,3.75,4.5
81822,3.72,4.0
42507,4.21,5.0
20854,3.81,5.0
22364,4.08,2.0
18570,4.08,4.0
55416,3.53,3.0
47455,4.01,5.0
41361,2.84,4.0
79324,3.69,4.0
39000,4.15,5.0
68322,3.0,4.0
42004,3.67,3.5
20,3.54,5.0
39247,4.34,5.0
8004,3.92,4.0
52700,3.82,1.0
31591,3.92,3.5
30877,3.48,4.0
10964,3.38,1.0
15604,3.95,4.5
38835,4.17,4.0
31226,3.39,4.0
71552,3.28,2.0
31854,4.04,2.5
65746,3.62,2.0
54665,3.25,3.0
8349,3.49,3.5
32002,3.75,4.5
34819,3.29,4.5
47376,3.91,4.0
32306,3.61,4.0
8319,3.53,3.0
48959,3.02,3.0
81411,2.63,2.0
27666,4.28,4.5
71421,3.98,4.0
42986,3.99,4.0
76944,3.88,4.0
53105,4.1,4.0
61745,3.43,4.0
2976,3.69,4.0
623,3.7,4.0
61687,3.5,5.0
34419,3.5,4.0
78996,3.41,4.0
51649,3.97,3.0
1508,4.3,5.0
57845,4.2,5.0
61338,3.05,3.0
67938,3.35,3.5
35531,4.22,3.5
63152,3.93,5.0
36130,4.21,4.0
33575,3.95,5.0
5008,4.16,4.0
77665,3.9,1.5
28807,3.42,4.0
14917,3.6,3.0
53753,3.66,4.5
19880,3.59,1.5
2290,4.07,3.5
58388,3.94,4.0
35334,3.57,5.0
70140,4.13,5.0
8682,3.94,4.5
33124,3.69,3.0
45923,3.56,3.0
1345,3.34,3.0
56984,3.34,1.0
38956,4.08,3.0
4923,3.81,4.5
12437,3.73,3.5
19434,3.79,3.5
81010,3.69,4.5
2907,2.89,1.0
35611,3.93,3.0
52045,3.66,3.0
67544,4.17,3.5
49119,4.16,5.0
22282,3.25,1.0
29742,3.82,5.0
57435,4.26,2.0
65640,3.19,2.0
27685,4.0,4.5
46652,3.09,3.0
72729,3.51,5.0
2409,3.47,4.5
25659,4.31,3.0
27838,2.9,4.0
79674,3.22,4.0
73525,4.03,5.0
37094,4.2,4.0
26959,2.96,3.0
70647,4.1,5.0
72952,3.85,4.0
46413,3.33,5.0
49929,3.57,3.0
74624,3.59,4.0
6219,3.51,3.0
31839,4.01,4.0
69322,4.01,5.0
476,3.42,2.0
57189,3.39,2.5
23927,4.3,2.0
43679,4.07,4.0
55984,3.47,2.0
5696,3.33,3.5
76394,3.5,3.0
41084,4.14,5.0
45266,3.13,3.0
66180,3.83,5.0
4896,4.49,4.0
43055,3.22,3.0
57921,3.44,4.0
74276,2.95,4.0
45203,4.0,4.0
36055,3.16,4.0
49330,4.25,5.0
81262,3.98,4.0
58298,3.82,3.5
7769,3.81,2.5
71652,3.41,4.0
36976,3.56,3.0
26599,2.94,5.0
23879,4.14,5.0
24624,2.93,1.0
8363,3.93,4.0
53990,3.63,2.5
19783,3.89,3.5
75401,3.77,4.0
23475,3.69,4.0
25959,4.16,5.0
15384,3.27,4.0
71761,3.25,3.0
80294,3.82,5.0
35423,3.69,3.5
38313,3.5,2.5
57885,4.21,4.0
16722,3.43,2.5
4448,3.03,4.0
79879,3.57,4.5
36475,2.99,0.5
10504,4.15,3.0
48573,4.0,4.0
23367,3.69,1.5
18674,4.01,3.0
14059,4.28,5.0
44363,3.06,3.0
10218,3.83,4.0
59381,2.79,4.0
11901,3.88,4.0
57019,3.74,4.0
78573,4.18,5.0
37041,3.61,4.0
80288,3.8,3.0
25678,4.01,5.0
46923,3.65,3.0
33121,3.8,3.0
21340,3.87,3.0
71243,3.47,3.5
32419,3.67,4.0
34247,2.98,3.0
75162,4.12,4.0
19599,3.69,3.0
15910,3.19,3.0
53777,3.19,1.0
29016,3.86,3.0
73865,3.29,3.0
67034,3.65,4.0
32923,2.94,1.0
19240,3.97,4.0
39299,3.48,2.0
58365,3.99,4.0
54893,3.68,3.5
4753,3.56,5.0
64481,3.59,3.0
42860,4.08,4.5
55504,3.95,3.0
37619,4.23,5.0
28283,3.53,2.5
47054,3.92,4.5
13361,4.01,4.0
32533,3.86,4.0
77821,3.49,1.5
41921,3.68,4.5
30661,3.48,3.5
8742,3.53,3.5
45362,3.43,3.0
81756,3.49,3.0
62067,3.39,4.0
44402,3.36,3.5
38271,3.88,5.0
9842,4.06,3.5
67252,4.22,5.0
40729,4.11,3.5
21476,3.05,3.0
30866,3.65,2.0
22685,4.12,4.0
24847,3.01,2.0
18763,3.47,2.5
81258,3.85,4.5
14952,3.53,3.0
18598,3.66,4.0
81307,4.17,5.0
16378,3.99,4.0
34126,2.8,2.5
19903,3.32,1.0
29718,2.95,3.5
28435,4.07,5.0
31732,3.98,4.0
57706,3.69,4.0
59774,4.01,4.0
2286,3.91,4.5
60747,3.65,3.0
30410,3.79,5.0
32783,3.19,5.0
27398,3.99,4.0
73698,4.1,5.0
32032,3.84,3.5
20562,4.1,5.0
7411,3.62,4.5
72591,3.49,3.0
7967,3.48,4.0
39308,3.58,2.0
41578,3.75,4.0
21999,3.74,2.0
32712,3.79,3.5
10782,4.03,4.5
67046,3.35,0.5
39271,3.04,1.0
47213,3.49,4.0
76679,4.32,4.0
56600,3.56,3.0
64524,3.89,4.5
65229,4.04,2.0
13690,3.72,3.5
52695,2.71,0.5
5050,3.87,3.0
6351,3.61,3.0
27252,3.22,5.0
50344,3.61,5.0
11337,3.39,3.0
6055,3.19,3.5
22443,3.25,3.0
23696,3.24,2.5
78168,4.4,5.0
19842,3.89,3.5
21401,2.71,3.0
39518,3.46,2.0
39546,3.34,4.0
14192,3.42,4.0
37620,3.59,5.0
68814,4.12,4.0
69468,2.64,1.5
20433,3.88,4.0
61159,3.48,4.0
81567,2.67,3.0
59571,3.71,4.5
74824,3.97,2.5
77844,4.05,2.0
12921,3.86,4.0
26058,3.76,3.5
35105,3.9,5.0
36951,2.82,3.5
66980,3.56,3.0
7154,3.8,5.0
59881,3.51,3.0
36788,3.86,0.5
79557,3.57,3.5
50869,4.05,4.5
5159,4.03,5.0
38421,3.18,2.0
14970,3.66,3.0
75983,3.43,4.0
73317,4.08,4.5
70999,2.81,1.5
14854,4.14,4.0
20311,2.91,3.0
50737,4.23,4.5
22750,3.46,2.5
18368,2.75,4.0
68142,2.49,1.0
67888,3.28,5.0
41918,3.49,2.0
49288,3.87,3.5
37824,3.56,3.0
21102,3.59,3.0
18832,3.43,3.5
11670,4.03,5.0
42771,3.82,3.0
25909,3.51,3.5
1175,3.72,4.0
65120,3.83,4.5
22532,3.79,2.0
78470,3.33,4.0
67897,3.64,4.0
21890,3.05,1.0
41669,3.2,2.0
58193,3.62,3.0
18620,3.62,4.0
77388,3.72,3.5
81642,3.05,4.0
16795,3.69,4.0
8704,3.6,3.5
29951,3.39,4.5
27031,3.93,4.0
25962,3.67,4.5
12642,4.23,5.0
4290,3.69,4.0
43008,3.82,4.0
6639,3.53,5.0
19153,3.96,4.5
35442,3.99,3.5
2363,3.6,2.5
36838,3.91,3.0
44199,3.51,3.0
48540,3.38,2.5
8765,4.17,4.0
71076,3.63,3.0
5315,3.69,4.0
71632,3.45,5.0
14828,3.67,3.0
41133,3.73,4.0
20651,3.75,3.0
36100,3.31,3.0
63493,4.07,4.0
51710,3.89,3.0
48451,3.6,4.0
40071,2.91,0.5
55835,3.66,3.0
12824,4.41,3.0
14787,4.19,4.0
66021,3.87,3.5
21250,3.41,5.0
22408,4.01,3.0
73559,4.18,5.0
59738,3.41,3.0
