original_row_index,oof_pred_knn,rating_true
9456,3.38,1.0
9457,3.29,2.5
9458,4.01,3.0
9460,2.95,1.5
9461,3.58,2.5
9462,2.85,2.0
9463,3.1,2.0
9465,2.75,2.5
9466,3.45,2.0
9467,3.04,2.0
9468,3.78,5.0
9471,3.42,3.0
9472,2.73,4.0
9473,3.15,3.5
9474,2.78,3.5
9475,3.29,3.0
9476,4.0,3.5
9478,3.56,1.0
9479,3.08,3.5
9481,3.62,5.0
9482,3.11,2.0
9483,3.1,3.0
9487,3.08,1.0
9488,4.0,4.5
9490,3.8,5.0
9494,3.89,4.5
9495,2.63,3.5
9496,2.91,0.5
9499,3.73,4.0
9501,3.3,3.5
9502,3.62,4.0
9506,3.47,3.0
9508,3.43,2.5
9509,2.98,3.5
9511,3.68,3.5
9512,4.05,3.0
9516,3.66,3.5
9517,3.93,3.5
9518,3.35,3.0
9520,3.22,3.5
9523,3.66,4.0
9526,3.36,3.5
9528,3.6,4.0
9529,3.02,3.5
9530,3.67,4.0
9533,3.72,4.0
9536,2.93,3.0
9539,3.48,4.5
9541,3.17,3.5
9542,3.72,3.5
9543,3.31,4.0
9544,3.73,3.5
9545,3.39,3.5
9546,3.59,4.0
9547,4.11,4.5
9549,3.7,3.5
9550,3.44,2.5
9551,2.82,3.0
9553,2.88,3.0
9554,4.1,4.5
9556,3.6,2.0
9557,3.65,3.5
9560,3.6,3.5
9561,3.59,5.0
9562,3.92,3.5
9564,3.66,4.0
9565,3.72,3.5
9566,3.65,2.5
9567,3.2,4.0
9568,3.99,4.5
9569,3.58,4.0
9570,3.55,4.0
9572,2.98,2.5
9573,3.86,3.5
9574,2.96,5.0
9575,4.02,4.0
9577,3.76,4.0
9578,3.75,4.0
9580,3.69,4.0
9581,3.81,4.0
9582,2.97,3.0
9583,3.84,4.0
9587,3.55,4.5
9589,3.66,3.5
9590,3.52,4.0
9591,2.74,3.5
9592,3.13,4.5
9594,3.59,4.0
9596,3.48,4.0
9598,4.07,4.5
9604,4.05,4.5
9605,2.94,3.5
9606,2.99,3.0
9608,3.85,4.5
9609,3.89,3.0
9613,3.75,4.0
9614,3.08,3.5
9615,2.97,4.0
9618,3.54,4.0
9621,3.11,3.0
9623,2.94,3.5
9624,3.28,4.5
9627,3.5,4.0
9628,2.92,4.0
9629,3.46,3.5
9630,3.27,4.0
9634,3.11,4.0
9635,3.53,3.5
9636,3.32,3.5
9638,3.46,3.0
9642,2.79,3.5
9643,3.38,4.0
9645,3.8,4.0
9646,3.59,4.5
9648,3.74,3.5
9655,3.67,4.5
9660,3.61,4.0
9661,3.43,3.5
9662,3.49,3.5
9664,3.75,4.0
9666,3.47,4.0
9667,3.0,3.5
9669,3.39,3.0
9670,3.58,2.5
9671,3.13,2.5
9672,3.63,3.0
9673,3.29,2.0
9675,3.47,3.0
9677,3.51,4.5
9678,3.75,3.5
9680,3.51,3.5
9681,3.89,4.5
9682,4.04,0.5
9683,3.96,3.5
9684,3.42,3.0
9685,3.51,4.5
9686,3.67,4.5
9687,3.49,3.5
9690,2.84,3.5
9691,3.59,4.0
9693,3.7,5.0
9694,4.04,4.0
9695,4.01,4.5
9696,3.74,4.5
9698,2.92,3.5
9702,4.15,3.0
9703,3.48,4.0
9704,3.13,2.5
9705,3.11,2.5
9706,3.42,4.0
9707,3.77,3.5
9708,3.72,4.0
9709,3.98,4.5
9712,4.2,4.5
9713,4.3,4.0
9714,3.91,3.0
9715,2.94,3.0
9719,3.57,4.0
9720,4.26,3.5
9723,3.31,4.5
9724,4.22,3.5
9725,3.87,4.0
9726,3.62,4.5
9728,4.01,4.0
9730,3.49,3.0
9731,3.77,4.0
9732,4.15,3.0
9733,3.36,3.0
9734,3.68,3.5
9736,2.78,3.5
9737,4.04,5.0
9738,3.51,4.5
9740,3.98,3.0
9741,3.96,4.5
9742,3.91,3.5
9744,3.77,4.5
9746,3.43,4.5
9748,3.32,3.5
9750,3.46,3.5
9751,3.24,3.0
9753,3.11,4.0
9755,3.96,3.5
9756,3.77,3.5
9757,2.96,3.0
9758,3.32,4.0
9759,3.01,3.5
9760,3.7,4.5
9762,4.14,3.0
9763,3.94,4.0
9765,4.13,5.0
9766,2.76,4.0
9769,4.27,5.0
9771,3.37,1.0
9772,4.09,5.0
9773,3.87,4.0
9775,3.91,3.0
9776,4.19,5.0
9778,4.07,5.0
9779,3.98,5.0
9780,3.33,4.0
9783,4.1,4.0
9784,3.27,2.0
9785,3.35,5.0
9788,3.03,5.0
9791,3.5,4.0
9793,4.16,5.0
9794,3.09,4.0
9795,3.47,3.0
9798,3.3,5.0
9800,2.78,3.0
9801,4.24,5.0
9803,3.16,4.0
9804,3.44,3.0
9805,3.48,4.0
9807,3.85,4.0
9808,4.06,3.0
9809,3.8,4.0
9812,4.43,4.5
9813,3.39,2.0
9814,4.53,4.0
9817,4.09,4.0
9818,3.73,4.0
9820,3.04,2.0
9822,3.95,0.5
9823,3.28,3.0
9824,4.17,4.0
9825,3.94,4.0
9827,3.47,1.0
9829,3.94,3.0
9830,4.47,1.0
9831,3.03,1.0
9832,3.96,3.0
9833,4.43,4.0
9835,4.27,4.5
9836,3.92,4.0
9838,4.0,4.0
9840,3.64,3.0
9842,4.13,3.5
9845,4.38,3.5
9849,4.43,0.5
9850,4.29,1.0
9854,3.93,4.5
9855,4.14,4.0
9857,4.2,4.0
9858,4.04,4.0
9859,4.23,4.0
9860,4.21,4.0
9862,4.12,2.0
9863,4.0,0.5
9865,3.52,3.0
9866,3.63,2.5
9867,3.72,4.0
9868,3.9,4.0
9869,3.21,3.0
9870,3.02,0.5
9871,3.5,3.0
9872,3.51,3.0
9873,3.41,3.0
9876,3.2,3.5
9877,3.99,3.0
9879,3.22,2.5
9881,3.89,4.0
9882,3.88,3.5
9883,3.84,4.0
9884,3.77,4.0
9885,3.58,2.5
9886,3.75,2.0
9887,3.12,3.0
9888,3.42,4.5
9889,3.38,2.5
9891,3.88,4.0
9893,3.11,3.0
9894,4.22,5.0
9895,3.52,1.5
9896,2.94,0.5
9897,3.7,2.0
9898,3.04,4.5
9899,3.51,3.5
9900,4.04,3.5
9902,3.65,3.0
9903,3.88,4.0
9904,3.99,2.0
9905,3.9,3.5
9906,3.41,4.0
9907,3.57,0.5
9909,3.48,3.0
9911,3.67,4.0
9912,3.92,3.0
9914,3.94,3.5
9915,3.53,2.5
9916,3.76,4.0
9917,4.09,4.0
9919,3.05,4.5
9920,4.28,4.5
9922,3.26,2.0
9923,3.64,4.0
9924,4.04,4.5
9925,4.16,3.5
9926,3.04,3.0
9927,3.23,4.0
9930,4.05,4.5
9931,3.78,3.0
9932,3.63,4.0
9933,3.43,4.5
9935,3.79,3.0
9936,4.2,4.5
9939,3.02,4.0
9940,3.41,4.0
9941,2.97,0.5
9942,3.83,5.0
9944,3.89,4.0
9945,4.09,4.0
9946,3.6,4.5
9948,3.86,3.5
9950,3.49,3.5
9951,3.56,4.0
9953,4.15,3.5
9954,2.93,2.0
9955,3.22,4.5
9959,3.93,4.0
9960,3.83,3.5
9961,3.39,3.0
9962,3.8,4.0
9964,3.61,2.5
9965,4.03,4.0
9966,3.24,3.5
9967,3.17,3.5
9969,4.13,3.5
9971,3.73,3.0
9973,3.57,3.0
9976,3.17,2.0
9978,4.09,4.5
9979,3.12,1.0
9980,3.47,2.5
9981,4.35,4.0
9982,3.38,3.5
9985,4.08,3.5
9987,4.53,4.0
9988,3.35,2.0
9990,2.89,3.0
9992,3.53,4.0
9994,3.65,3.0
9995,2.97,3.5
9996,3.73,2.5
9997,3.67,2.5
10002,3.89,2.0
10003,3.77,4.5
10004,3.1,1.5
10005,3.13,2.5
10007,3.97,4.0
10008,3.82,3.0
10009,3.47,3.5
10010,4.13,3.0
10011,3.84,3.5
10014,3.65,2.5
10015,3.75,3.0
10017,3.38,2.0
10018,4.18,4.5
10020,3.33,3.0
10021,3.71,2.5
10024,3.67,3.0
10025,3.74,4.0
10026,4.2,3.5
10028,3.75,3.0
10030,4.29,4.5
10033,4.28,4.0
10039,3.95,3.5
10040,3.79,4.5
10042,3.87,4.5
10043,4.16,3.5
10044,3.83,4.5
10045,4.14,3.0
10046,3.99,4.5
10051,3.93,4.5
10053,3.65,4.0
10054,3.56,3.0
10055,3.52,3.5
10056,3.91,2.0
10058,3.6,4.0
10059,3.37,3.5
10060,3.49,3.5
10061,3.79,1.5
10063,3.8,4.0
10064,3.97,3.5
10065,3.23,4.0
10066,3.83,3.5
10067,4.1,3.0
10068,3.21,2.0
10069,4.13,3.5
10073,3.02,2.0
10074,3.53,2.0
10080,3.18,4.0
10081,3.53,4.0
10082,3.3,3.5
10083,4.09,3.5
10084,3.1,2.5
10085,3.83,3.5
10086,4.2,4.0
10088,3.64,4.0
10091,3.47,4.0
10092,2.64,4.5
10093,3.96,3.5
10095,4.04,2.0
10101,3.6,4.5
10102,4.24,4.0
10103,3.12,4.0
10105,3.39,3.5
10106,3.52,3.0
10110,3.27,3.5
10112,2.98,1.0
10114,3.85,4.0
10116,2.84,2.0
10117,4.15,3.0
10119,4.0,4.5
10121,4.07,4.0
10123,3.04,2.5
10124,3.73,3.5
10125,4.15,4.0
10127,3.41,4.5
10129,4.0,3.5
10132,3.31,3.5
10133,4.24,4.0
10135,3.38,4.5
10140,3.17,3.0
10141,2.74,2.5
10142,2.8,1.5
10143,3.96,4.0
10145,3.97,3.0
10146,3.21,1.5
10147,3.96,4.0
10148,4.15,4.0
10149,3.99,4.0
10150,3.78,3.5
10152,3.19,3.5
10154,2.69,3.0
10155,3.9,3.0
10156,2.79,3.0
10157,3.25,4.5
10158,3.92,0.5
10160,3.73,2.5
10162,3.84,2.5
10164,3.22,3.0
10165,3.94,3.5
10167,3.05,3.5
10169,3.47,3.5
10170,3.88,4.0
10171,3.79,3.0
10173,3.66,2.0
10174,4.31,3.0
10175,3.26,2.0
10184,3.88,3.0
10188,3.51,3.5
10191,3.31,3.0
10193,3.1,3.5
10195,3.02,4.0
10199,4.07,3.5
10200,3.45,2.5
10202,3.34,2.0
10205,3.08,4.0
10207,3.67,4.5
10210,2.93,4.0
10213,3.6,4.0
10214,3.32,2.0
10216,3.83,4.5
10217,3.94,3.5
10218,3.78,4.0
10220,3.39,4.0
10223,4.06,4.0
10224,3.57,3.5
10225,3.83,4.5
10229,3.34,4.5
10230,3.87,4.0
10231,3.47,4.0
10233,3.67,4.0
10235,3.07,3.5
10236,3.15,4.0
10237,4.03,0.5
10238,3.18,4.0
10239,3.91,0.5
10240,3.5,3.5
10241,3.37,5.0
10242,4.03,5.0
10245,3.31,5.0
10250,3.72,4.0
10251,3.8,3.5
10252,3.34,5.0
10254,3.61,5.0
10255,4.14,4.5
10256,3.32,5.0
10261,3.32,5.0
10262,3.88,4.5
10263,4.19,5.0
10264,3.71,3.5
10265,3.73,4.5
10266,3.64,3.5
10267,3.34,4.0
10268,3.68,4.0
10270,3.68,3.5
10272,4.13,4.5
10273,3.54,5.0
10275,4.04,4.5
10280,3.91,2.0
10281,3.93,4.5
10282,4.31,1.0
10284,3.75,3.5
10286,4.18,4.0
10287,3.97,4.5
10288,3.95,2.5
10289,4.24,5.0
10291,4.28,4.5
10293,4.01,5.0
10298,3.18,3.5
10300,4.05,5.0
10301,3.39,4.0
10303,3.61,5.0
10304,3.89,3.0
10306,3.43,3.0
10307,3.6,4.0
10308,3.49,4.0
10310,3.66,5.0
10316,3.8,5.0
10317,3.91,3.5
10319,4.17,5.0
10321,3.27,4.0
10322,3.41,4.5
10323,4.13,5.0
10324,3.76,4.0
10326,3.47,5.0
10327,2.8,4.5
10329,4.02,5.0
10330,3.52,4.0
10334,2.94,3.0
10335,3.44,4.0
10338,4.01,5.0
10340,3.68,5.0
10341,3.49,5.0
10342,3.33,4.0
10343,3.39,4.0
10344,3.26,5.0
10345,3.67,4.5
10349,3.36,2.0
10350,3.32,3.5
10353,2.78,5.0
10354,4.23,4.5
10355,3.76,5.0
10356,3.63,4.0
10357,3.59,5.0
10361,3.25,4.0
10363,3.94,4.5
10364,3.53,4.0
10365,3.3,5.0
10370,4.01,3.0
10371,3.97,5.0
10372,3.05,4.5
10377,3.45,4.0
10378,3.97,4.0
10379,2.8,4.5
10380,3.75,5.0
10381,3.74,3.5
10382,2.75,3.5
10383,2.82,4.0
10384,2.5,4.0
10385,3.25,3.5
10386,3.8,4.5
10388,4.16,5.0
10389,3.0,3.5
10390,3.21,3.5
10391,3.52,3.5
10392,2.82,5.0
10393,3.54,5.0
10396,3.17,5.0
10397,4.01,1.5
10398,3.81,4.5
10399,2.85,5.0
10400,3.15,4.5
10402,2.75,5.0
10403,3.05,4.5
10404,3.36,5.0
10405,3.16,5.0
10407,2.95,3.5
10408,4.09,4.0
10410,3.95,5.0
10411,2.88,5.0
10413,3.96,4.5
10414,3.75,4.0
10415,2.65,4.5
10416,3.23,5.0
10417,4.02,5.0
10418,3.7,4.5
10421,3.69,5.0
10422,3.81,4.0
10425,4.04,5.0
10428,4.19,5.0
10429,3.34,4.5
10430,3.22,5.0
10432,3.57,5.0
10433,3.03,3.5
10434,3.87,3.0
10435,2.75,4.5
10436,3.76,4.0
10437,4.07,4.0
10439,3.36,5.0
10440,3.61,5.0
10441,4.35,5.0
10442,3.77,4.0
10446,3.32,4.5
10447,3.9,3.5
10448,3.79,3.5
10449,3.53,5.0
10452,3.84,5.0
10455,3.14,3.5
10456,3.58,3.5
10457,3.44,4.5
10458,4.25,5.0
10459,3.62,5.0
10460,3.76,4.0
10461,3.06,2.0
10464,3.78,5.0
10465,4.03,3.5
10466,3.29,4.5
10468,3.81,4.5
10469,3.31,4.5
10470,3.69,5.0
10471,3.66,4.0
10472,3.77,3.5
10473,3.35,5.0
10474,3.74,5.0
10475,3.84,5.0
10476,3.84,4.0
10477,3.68,4.5
10478,4.02,5.0
10479,2.77,4.5
10485,4.13,4.5
10486,3.88,4.5
10487,3.94,4.5
10488,3.21,4.0
10489,4.06,2.0
10490,3.55,2.5
10493,4.43,3.0
10494,2.89,2.0
10496,2.99,2.5
10498,3.0,2.0
10499,3.29,2.5
10500,3.68,2.5
10502,3.39,2.5
10504,4.08,3.0
10508,3.79,2.5
10509,4.25,3.0
10510,4.09,3.0
10511,4.21,2.5
10513,3.53,3.0
10514,3.25,2.5
10515,3.02,2.5
10518,4.24,3.0
10519,3.27,3.0
10522,3.44,0.5
10523,3.86,3.5
10529,2.76,2.5
10531,4.02,3.0
10534,4.04,3.0
10535,3.9,2.5
10538,3.88,3.0
10539,3.04,2.5
10541,3.69,3.5
10542,3.58,2.0
10543,3.82,4.0
10547,2.99,1.0
10548,3.55,4.0
10549,3.74,4.0
10553,4.28,3.0
10554,4.02,3.0
10556,3.46,2.0
10557,3.55,3.0
10558,3.27,4.0
10559,3.72,3.0
10560,4.1,5.0
10561,3.41,2.0
10562,4.23,5.0
10563,3.58,3.0
10564,3.44,4.0
10567,4.08,5.0
10570,3.93,5.0
10572,4.0,4.0
10573,4.16,4.0
10576,4.53,3.0
10579,3.95,3.5
10581,4.34,4.0
10583,4.35,5.0
10584,3.65,4.0
10585,4.29,3.5
10586,4.12,4.5
10587,4.06,3.5
10588,3.8,4.0
10591,4.01,4.0
10592,4.06,4.0
10593,4.14,4.0
10596,3.51,1.5
10598,3.67,4.0
10599,4.02,5.0
10601,2.86,4.0
10602,3.45,4.5
10603,3.85,4.0
10604,4.19,4.0
10605,3.87,4.0
10606,3.97,4.5
10609,3.97,3.5
10613,3.72,3.0
10614,3.82,4.0
10615,3.76,4.0
10616,3.29,5.0
10617,3.5,4.0
10618,4.02,2.0
10619,3.44,3.0
10623,3.7,4.5
10624,3.75,4.0
10625,4.13,4.0
10626,4.06,4.0
10629,3.7,4.0
10630,4.05,4.0
10631,4.27,4.5
10632,3.62,4.0
10633,3.37,2.5
10635,3.77,5.0
10636,3.95,4.0
10638,3.76,3.0
10639,3.18,2.5
10641,3.93,4.0
10642,3.61,3.0
10643,3.61,4.0
10645,3.63,4.0
10646,3.71,3.0
10651,4.02,2.5
10652,3.78,3.5
10657,4.24,5.0
10662,2.75,2.0
10664,3.05,3.0
10665,3.12,4.0
10667,3.85,4.0
10668,3.38,3.0
10669,3.46,3.0
10670,4.25,5.0
10673,3.32,2.0
10674,3.43,4.0
10676,4.09,5.0
10680,2.92,1.0
10682,3.58,3.0
10684,3.68,4.0
10686,3.43,3.0
10688,3.74,5.0
10689,3.87,5.0
10691,3.36,4.0
10692,4.28,5.0
10696,3.8,5.0
10698,3.38,4.0
10701,4.09,4.0
10702,3.03,4.0
10703,3.73,2.5
10705,3.81,3.5
10706,3.14,4.0
10707,3.55,3.5
10709,4.18,5.0
10710,4.08,4.0
10711,3.08,3.5
10712,4.43,4.5
10713,4.29,4.5
10714,4.24,4.5
10715,3.85,5.0
10716,4.1,4.5
10717,4.11,4.0
10719,4.32,5.0
10720,4.09,5.0
10721,4.06,5.0
10722,4.02,5.0
10723,3.96,3.0
10726,3.69,4.5
10728,4.04,5.0
10730,4.21,4.5
10731,4.04,0.5
10734,3.26,5.0
10737,4.13,5.0
10739,3.55,4.5
10740,2.8,2.0
10742,3.62,2.0
10743,4.03,5.0
10747,3.95,4.0
10748,3.79,4.0
10749,4.1,4.0
10750,3.12,3.5
10751,4.04,5.0
10752,3.32,4.0
10754,4.25,1.0
10755,3.4,4.5
10758,3.72,5.0
10759,4.15,4.0
10760,3.83,4.0
10761,3.95,5.0
10762,3.87,5.0
10763,4.18,4.5
10764,3.81,4.0
10765,4.08,4.0
10766,4.01,4.0
10767,3.44,0.5
10768,3.72,4.5
10770,4.0,3.5
10771,3.85,4.0
10772,3.36,3.5
10773,2.87,5.0
10774,3.86,4.0
10776,4.15,4.5
10778,3.48,4.0
10784,3.51,4.0
10785,3.23,1.0
10786,3.55,4.0
10788,3.98,5.0
10789,3.33,3.0
10790,3.97,4.0
10791,3.89,3.5
10793,3.77,5.0
10794,3.68,4.5
10795,3.35,4.5
10796,3.77,4.5
10798,3.04,3.5
10805,4.38,5.0
10806,3.66,4.0
10807,3.7,0.5
10808,3.81,4.0
10809,3.59,1.0
10810,3.83,0.5
10811,2.88,3.5
10812,3.34,3.5
10816,3.97,5.0
10817,3.31,3.5
10818,3.68,4.0
10821,3.61,3.5
10822,4.06,3.5
10823,4.13,4.0
10826,4.09,3.0
10829,4.29,4.0
10832,3.8,3.5
10834,3.77,3.5
10835,3.96,3.0
10836,4.24,5.0
10838,3.63,4.0
10839,4.18,4.0
10840,4.01,3.5
10842,3.89,4.0
10843,3.21,3.5
10845,3.15,4.0
10846,2.75,3.5
10848,3.85,4.5
10849,3.25,3.0
10852,3.05,3.5
10853,3.94,4.0
10855,3.02,3.5
10856,3.78,4.0
10857,3.81,4.0
10858,3.84,3.5
10859,3.86,4.0
10860,4.31,4.5
10861,3.84,4.5
10862,3.68,4.0
10866,2.69,3.0
10867,3.77,3.5
10868,4.04,4.5
10869,3.91,3.5
10874,3.92,3.0
10877,3.82,4.0
10878,4.04,5.0
10879,3.77,3.5
10880,3.38,3.5
10881,3.81,4.0
10883,3.32,3.0
10884,3.9,4.0
10887,3.85,3.5
10888,3.9,4.0
10893,3.64,4.0
10895,3.18,3.5
10896,3.52,4.0
10898,4.03,3.5
10899,3.68,3.5
10900,3.49,3.0
10902,3.24,3.5
10903,3.47,3.5
10904,3.96,3.5
10905,3.7,3.0
10909,3.63,4.0
10911,3.35,4.0
10916,3.76,3.5
10918,3.68,4.0
10919,4.0,4.0
10921,3.1,3.5
10922,4.15,4.0
10924,3.52,4.0
10925,3.35,3.5
10926,4.14,4.5
10927,3.31,4.0
10929,3.75,3.0
10930,3.3,3.5
10931,4.0,3.5
10934,4.05,4.5
10936,3.38,5.0
10937,3.32,5.0
10938,2.9,3.0
10939,3.42,4.0
10941,3.24,2.0
10945,2.68,3.0
10946,3.97,4.0
10947,3.54,4.0
10948,3.47,3.0
10949,3.34,3.0
10950,2.7,4.0
10951,2.94,1.0
10952,3.06,3.0
10953,2.93,1.0
10954,2.89,3.0
10956,3.07,3.0
10957,3.2,4.0
10959,3.74,1.0
10960,3.35,3.0
10964,3.21,1.0
10966,3.46,4.0
10967,4.25,5.0
10968,4.08,5.0
10970,3.48,5.0
10971,3.23,4.0
10972,4.54,5.0
10973,2.84,1.0
10976,2.89,4.0
10980,4.12,4.0
10983,2.86,1.0
10988,3.57,5.0
10991,3.1,3.0
10992,3.04,4.0
10994,3.89,5.0
10995,2.95,3.0
10996,3.63,3.0
10997,3.64,5.0
10998,2.97,3.0
10999,3.55,4.0
11001,2.87,3.0
11002,3.28,3.0
11005,2.83,1.0
11006,2.9,4.0
11007,3.77,1.0
11008,3.56,4.0
11009,3.96,3.0
11010,3.06,3.0
11012,3.68,3.0
11014,3.78,3.0
11015,3.43,4.0
11016,3.91,4.0
11017,3.56,2.0
11019,3.4,4.0
11020,3.58,3.0
11021,3.38,4.0
11022,3.39,5.0
11023,4.09,1.0
11024,3.77,5.0
11026,3.81,1.0
11027,3.58,4.0
11028,3.9,5.0
11029,3.6,5.0
11030,3.23,1.0
11031,3.55,1.0
11032,3.8,3.0
11033,3.37,4.0
11034,3.89,5.0
11035,3.69,3.0
11036,3.86,4.0
11037,3.37,4.0
11038,3.69,3.0
11040,3.8,5.0
11041,3.8,3.0
11042,3.89,4.0
11043,3.42,3.0
11050,2.68,2.0
11051,3.04,3.0
11052,3.79,3.0
11053,3.61,4.0
11054,3.57,3.0
11055,3.05,3.0
11058,4.06,5.0
11059,3.56,3.0
11060,3.23,1.0
11063,3.68,5.0
11064,3.54,4.0
11065,3.19,1.0
11066,3.39,4.0
11067,3.53,4.0
11069,3.85,3.0
11070,4.1,4.0
11071,3.78,3.0
11073,3.23,3.0
11074,3.46,3.0
11075,3.37,3.0
11076,4.25,5.0
11077,3.62,3.0
11079,4.54,5.0
11080,3.61,3.0
11082,3.81,4.0
11083,3.52,5.0
11084,3.75,5.0
11085,3.74,4.0
11086,3.58,4.0
11088,2.67,2.0
11091,3.76,3.0
11092,3.63,4.0
11094,3.81,3.0
11096,3.25,4.0
11097,3.74,4.0
11100,3.74,5.0
11101,4.06,5.0
11103,3.29,4.0
11104,3.4,3.0
11106,3.79,4.0
11110,3.68,3.0
11111,3.97,2.0
11112,3.78,3.0
11113,3.47,3.0
11114,3.91,5.0
11116,3.84,3.0
11118,3.4,3.0
11119,4.23,5.0
11123,3.75,4.0
11125,4.08,4.0
11128,2.78,2.0
11129,3.22,2.0
11131,3.67,1.0
11132,3.84,5.0
11133,3.88,3.0
11135,3.98,4.0
11136,4.03,3.0
11137,3.93,3.0
11141,3.72,4.0
11143,3.37,4.0
11145,3.72,4.0
11146,4.43,4.0
11148,3.48,4.0
11150,3.65,3.0
11151,3.78,3.0
11154,4.09,3.0
11155,3.7,3.0
11156,3.15,4.0
11158,3.2,3.0
11159,3.24,1.0
11162,3.4,2.0
11163,3.5,3.5
11165,3.81,3.5
11166,3.44,3.5
11167,3.93,4.0
11169,4.23,4.0
11170,3.24,2.0
11172,3.64,4.5
11173,3.8,4.0
11174,2.84,2.0
11176,3.48,3.0
11177,3.54,3.0
11183,4.35,4.0
11184,3.85,3.5
11188,4.54,4.0
11189,3.91,3.5
11190,3.47,4.0
11192,3.82,3.0
11194,4.09,4.0
11195,3.62,5.0
11196,3.71,4.0
11198,3.57,2.0
11200,3.94,2.5
11201,3.84,3.0
11202,3.91,4.0
11204,3.7,4.0
11206,3.28,1.5
11207,4.26,4.0
11208,3.48,3.5
11209,3.89,4.5
11212,3.57,3.0
11213,2.92,2.5
11215,3.43,3.0
11216,4.13,2.0
11220,4.33,3.5
11221,3.58,3.5
11223,3.27,3.5
11224,4.15,4.5
11226,3.3,1.0
11227,4.08,4.0
11228,4.0,4.0
11229,4.16,4.0
11233,3.98,4.0
11234,4.11,3.5
11237,4.19,3.5
11239,4.34,4.0
11240,4.29,3.5
11241,4.18,4.0
11244,3.66,5.0
11247,4.05,2.5
11248,4.28,3.5
11249,4.15,4.0
11250,3.78,4.0
11251,4.17,3.0
11252,4.01,4.0
11254,3.66,2.5
11255,3.21,3.0
11258,3.45,1.5
11260,3.52,0.5
11261,3.71,4.0
11262,3.41,3.0
11263,3.53,2.5
11265,3.77,4.0
11266,4.1,3.0
11269,3.49,1.5
11272,2.87,3.0
11274,4.0,3.5
11275,3.53,2.0
11277,3.3,3.5
11278,3.91,2.0
11279,3.42,4.0
11280,3.77,3.0
11283,3.94,2.5
11285,3.75,3.5
11286,3.96,4.5
11291,3.57,2.0
11292,3.5,4.0
11293,3.93,4.5
11294,2.88,1.0
11297,3.92,4.0
11301,4.15,4.0
11302,4.04,4.0
11303,4.02,4.0
11305,3.53,3.0
11306,3.99,4.0
11308,3.55,3.0
11311,4.25,3.5
11312,3.65,4.0
11314,4.02,2.0
11315,3.36,3.5
11316,3.25,3.5
11318,3.48,3.0
11319,3.93,4.5
11320,3.92,3.5
11321,3.66,4.0
11322,3.49,4.0
11323,3.73,4.0
11326,3.61,4.0
11327,3.84,3.0
11330,3.91,4.5
11332,3.84,4.0
11333,4.31,4.0
11334,3.96,3.0
11336,3.42,3.5
11338,3.68,4.5
11339,3.28,1.0
11340,3.94,4.0
11344,3.29,2.0
11345,3.83,3.5
11350,3.72,4.0
11355,4.07,4.0
11357,3.64,4.5
11359,4.39,3.5
11361,4.11,4.0
11362,3.74,4.0
11366,3.88,4.0
11367,3.67,4.0
11368,3.79,3.5
11370,3.46,2.5
11372,3.37,3.0
11375,3.61,2.5
11376,3.64,4.0
11377,3.94,3.5
11378,3.76,4.5
11379,3.56,4.0
11381,3.64,4.5
11385,3.82,4.0
11386,3.55,1.5
11387,3.96,5.0
11388,3.66,4.0
11390,3.35,2.5
11392,3.62,4.0
11393,3.66,4.0
11395,3.51,3.0
11396,3.75,4.5
11398,3.77,4.5
11401,3.54,4.0
11402,3.12,5.0
11403,4.35,5.0
11404,4.25,5.0
11406,3.44,4.0
11408,2.84,2.0
11409,2.89,5.0
11411,3.71,4.0
11414,3.68,4.5
11416,3.82,5.0
11418,3.7,4.0
11421,3.94,3.5
11422,3.96,4.5
11423,4.05,4.5
11425,4.23,4.0
11427,4.16,5.0
11428,3.75,4.0
11429,4.24,5.0
11432,3.37,5.0
11433,3.81,5.0
11434,3.99,5.0
11438,4.01,4.5
11440,3.6,5.0
11441,3.45,5.0
11442,4.02,4.0
11443,3.74,5.0
11444,3.9,5.0
11445,2.74,4.5
11446,3.75,4.5
11450,3.83,5.0
11451,3.82,5.0
11452,4.35,5.0
11453,3.84,5.0
11454,3.0,4.0
11456,3.82,5.0
11458,4.12,5.0
11459,3.78,4.0
11461,4.21,5.0
11462,4.04,5.0
11463,4.05,4.0
11465,3.8,2.0
11466,3.37,5.0
11468,3.9,4.0
11469,3.14,3.0
11470,3.87,4.0
11472,4.35,4.0
11473,4.15,5.0
11474,3.39,4.0
11477,3.17,3.0
11479,3.7,2.0
11480,3.45,3.0
11483,3.22,3.0
11484,3.51,4.0
11485,3.11,4.0
11486,3.79,4.0
11487,3.29,4.0
11488,3.53,4.0
11489,3.74,3.0
11490,3.68,4.0
11492,3.91,4.0
11493,2.32,4.0
11496,4.02,4.0
11497,3.04,3.0
11498,3.69,3.0
11499,3.6,4.0
11502,3.53,4.0
11503,3.79,5.0
11504,3.39,5.0
11507,4.06,5.0
11509,3.57,3.5
11510,3.67,3.0
11511,3.26,4.0
11512,4.13,5.0
11513,3.26,4.0
11515,4.35,5.0
11517,4.09,5.0
11520,3.1,5.0
11521,4.27,5.0
11522,3.68,4.5
11525,3.29,4.0
11528,4.28,5.0
11529,4.03,4.0
11530,4.09,5.0
11536,3.57,4.0
11537,3.78,5.0
11541,3.27,4.0
11542,3.69,5.0
11543,3.59,4.5
11544,4.01,5.0
